Plot,TreeID,Species,Year,DBH,GapYears,PrevDBH,GrowthRate,GrowthType,DBH_cm,Group,Carbon,CO2e,PrevCarbon,CarbonGrowthRate
Upper,96,sugar maple,2025,4.25,1.0,3.98,0.0678391959798995,normal,10.795,hardwood,17.84322495219531,65.48463557455679,15.342985598188186,0.1629565079108444
Upper,97,norway maple,2015,4.1,,,,initial,10.414,hardwood,16.427886061758493,60.29034184665367,,
Upper,97,norway maple,2016,4.45,1.0,4.1,0.0853658536585367,normal,11.303,hardwood,19.833841435142535,72.7901980669731,16.427886061758493,0.207327672019382
Upper,97,norway maple,2017,4.25,1.0,4.45,-0.0449438202247191,normal,10.795,hardwood,17.84322495219531,65.48463557455679,19.833841435142535,-0.1003646464280064
Upper,97,norway maple,2018,4.31,1.0,4.25,0.0141176470588234,normal,10.9474,hardwood,18.427929113453462,67.63049984637422,17.84322495219531,0.0327689732559369
Upper,97,norway maple,2021,4.8,3.0,4.31,0.0378963650425367,annualized,12.192,hardwood,23.606611760229864,86.63626516004359,18.427929113453462,0.0936745273056872
Upper,97,norway maple,2022,4.0,1.0,4.8,-0.1666666666666666,normal,10.16,hardwood,15.520896100149129,56.961688687547294,23.606611760229864,-0.3425191104173098
Upper,97,norway maple,2023,4.69,1.0,4.0,0.1725000000000001,normal,11.9126,hardwood,22.380838318897972,82.13767663035556,15.520896100149129,0.4419810669747949
Upper,97,norway maple,2024,5.2,1.0,4.69,0.1087420042643922,normal,13.208,hardwood,28.37830826309261,104.14839132554988,22.380838318897972,0.2679734270333602
Upper,97,norway maple,2025,5.0,1.0,5.2,-0.0384615384615384,normal,12.7,hardwood,25.930436145543343,95.16470065414408,28.37830826309261,-0.0862585639304244
Upper,98,sugar maple,2015,10.75,,,,initial,27.305,hardwood,150.80588144585377,553.4575849062833,,
Upper,98,sugar maple,2016,11.0,1.0,10.75,0.0232558139534883,normal,27.94,hardwood,158.9944583328694,583.5096620816307,150.80588144585377,0.0542987899974956
Upper,98,sugar maple,2017,11.19,1.0,11.0,0.0172727272727272,normal,28.4226,hardwood,165.38191279200612,606.9516199466624,158.9944583328694,0.0401740697513116
Upper,98,sugar maple,2018,11.34,1.0,11.19,0.0134048257372654,normal,28.8036,hardwood,170.5253058321736,625.8278724040771,165.38191279200612,0.0311000940389176
Upper,98,sugar maple,2021,10.8,3.0,11.34,-0.0158730158730158,annualized,27.432,hardwood,152.42403326727535,559.3962020909005,170.5253058321736,-0.0353833555212679
Upper,98,sugar maple,2022,11.37,1.0,10.8,0.0527777777777776,normal,28.8798,hardwood,171.5646783555823,629.642369564987,152.42403326727535,0.1255749810447795
Upper,98,sugar maple,2023,12.1,1.0,11.37,0.0642040457343887,normal,30.734,hardwood,197.96351814207748,726.5261115814243,171.5646783555823,0.1538710650672591
Upper,98,sugar maple,2024,19.6,1.0,12.1,0.6198347107438018,normal,49.784000000000006,hardwood,600.2992154145862,2203.0981205715316,197.96351814207748,2.0323729394612715
Upper,98,sugar maple,2025,12.5,1.0,19.6,-0.3622448979591837,normal,31.75,hardwood,213.33977932886583,782.9569901369376,600.2992154145862,-0.6446109309312916
